123,A213,1,2,2,2,2,87.89,30.75,0.0,0.0,118.64,118.64,2557,1894,224700.00,2,1,2 Bedroom Lock-Off,13500
124,A214,1,2,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2879,2417,144900.00,2,3,1 Bedroom,7000
125,A301,1,3,1,1,1,44.90,0.0,0.0,0.0,44.90,44.90,2539,2539,114000.00,2,3,1 Bedroom,7000
126,A302,1,3,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,3,Studio,6500
127,A303,1,3,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,3,Studio,6500
128,A304,1,3,1,2,1+1,64.35,10.69,0.0,0.0,75.04,75.04,2782,2385,179000.00,2,1,Studio PH,13000
129,A305,1,3,1,2,1+1,64.35,10.69,0.0,0.0,75.04,75.04,2782,2385,179000.00,2,1,Studio PH,13000
130,A306,1,3,1,2,1+1,64.35,10.69,0.0,0.0,75.04,75.04,2782,2385,179000.00,2,1,Studio PH,13000
131,A307,1,3,1,2,1+1,64.35,10.69,0.0,0.0,75.04,75.04,2872,2385,179000.00,2,1,Studio PH,13000
132,A308,1,3,1+1,2,1+1,79.33,10.47,0.0,0.0,89.80,89.80,2597,2294,206000.00,2,7,Studio PH,14000
133,A309,1,3,1,2,1+1,50.33,9.63,0.0,0.0,119.92,119.92,2113,1943,233000.00,2,1,Studio PH,14000
134,A310,1,3,2,3,2+1,87.89,30.75,0.0,0.0,237.28,237.28,1738,1513,359000.00,2,3,2 Bedroom Lock-Off PH,19500
135,A311,1,3,1,2,1+1,83.91,29.17,0.0,0.0,113.08,113.08,2799,2077,234900.00,2,1,1 Bedroom PH,14000
136,A312,1,3,1,2,1+1,83.91,29.17,0.0,0.0,113.08,113.08,2799,2077,234900.00,2,1,1 Bedroom PH,14000
137,A313,1,3,2,3,2+1,87.89,30.75,0.0,0.0,238.60,238.60,1775,1547,369000.00,2,1,2 Bedroom Lock-Off PH,19500
138,A314,1,3,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2839,2417,144900.00,2,3,1 Bedroom,7000
